infinitive,is_reflexive,verb_ending,stem,mood,tense,person,conjugation
abrir,False,ir,abr,indicativo,presente,1p,abrimos
abrir,False,ir,abr,indicativo,presente,2p,abrís
abrir,False,ir,abr,indicativo,presente,3p,abren
abrir,False,ir,abr,indicativo,futuro,1s,abriré
abrir,False,ir,abr,indicativo,futuro,2s,abrirás
abrir,False,ir,abr,indicativo,futuro,3s,abrirá
abrir,False,ir,abr,indicativo,futuro,1p,abriremos
abrir,False,ir,abr,indicativo,futuro,2p,abriréis
abrir,False,ir,abr,indicativo,futuro,3p,abrirán
abrir,False,ir,abr,indicativo,imperfecto,1s,abría
abrir,False,ir,abr,indicativo,imperfecto,2s,abrías
abrir,False,ir,abr,indicativo,imperfecto,3s,abría
abrir,False,ir,abr,indicativo,imperfecto,1p,abríamos
abrir,False,ir,abr,indicativo,imperfecto,2p,abríais
abrir,False,ir,abr,indicativo,imperfecto,3p,abrían
abrir,False,ir,abr,indicativo,pretérito,1s,abrí
abrir,False,ir,abr,indicativo,pretérito,2s,abriste
abrir,False,ir,abr,indicativo,pretérito,3s,abrió
abrir,False,ir,abr,indicativo,pretérito,1p,abrimos
abrir,False,ir,abr,indicativo,pretérito,2p,abristeis
abrir,False,ir,abr,indicativo,pretérito,3p,abrieron
abrir,False,ir,abr,indicativo,condicional,1s,abriría
abrir,False,ir,abr,indicativo,condicional,2s,abrirías
abrir,False,ir,abr,indicativo,condicional,3s,abriría
abrir,False,ir,abr,indicativo,condicional,1p,abriríamos
abrir,False,ir,abr,indicativo,condicional,2p,abriríais
abrir,False,ir,abr,indicativo,condicional,3p,abrirían
abrir,False,ir,abr,indicativo,presente perfecto,1s,he abierto
abrir,False,ir,abr,indicativo,presente perfecto,2s,has abierto
abrir,False,ir,abr,indicativo,presente perfecto,3s,ha abierto
abrir,False,ir,abr,indicativo,presente perfecto,1p,hemos abierto
abrir,False,ir,abr,indicativo,presente perfecto,2p,habéis abierto
abrir,False,ir,abr,indicativo,presente perfecto,3p,han abierto
abrir,False,ir,abr,indicativo,futuro perfecto,1s,habré abierto
abrir,False,ir,abr,indicativo,futuro perfecto,2s,habrás abierto
abrir,False,ir,abr,indicativo,futuro perfecto,3s,habrá abierto
abrir,False,ir,abr,indicativo,futuro perfecto,1p,habremos abierto
abrir,False,ir,abr,indicativo,futuro perfecto,2p,habréis abierto
abrir,False,ir,abr,indicativo,futuro perfecto,3p,habrán abierto
abrir,False,ir,abr,indicativo,pluscuamperfecto,1s,había abierto
abrir,False,ir,abr,indicativo,pluscuamperfecto,2s,habías abierto
abrir,False,ir,abr,indicativo,pluscuamperfecto,3s,había abierto
abrir,False,ir,abr,indicativo,pluscuamperfecto,1p,habíamos abierto
abrir,False,ir,abr,indicativo,pluscuamperfecto,2p,habíais abierto
abrir,False,ir,abr,indicativo,pluscuamperfecto,3p,habían abierto
abrir,False,ir,abr,indicativo,condicional perfecto,1s,habría abierto
abrir,False,ir,abr,indicativo,condicional perfecto,2s,habrías abierto
abrir,False,ir,abr,indicativo,condicional perfecto,3s,habría abierto
abrir,False,ir,abr,indicativo,condicional perfecto,1p,habríamos abierto
abrir,False,ir,abr,indicativo,condicional perfecto,2p,habríais abierto
abrir,False,ir,abr,indicativo,condicional perfecto,3p,habrían abierto
abrir,False,ir,abr,subjuntivo,presente,1s,abra
abrir,False,ir,abr,subjuntivo,presente,2s,abras
abrir,False,ir,abr,subjuntivo,presente,3s,abra
abrir,False,ir,abr,subjuntivo,presente,1p,abramos
abrir,False,ir,abr,subjuntivo,presente,2p,abráis
abrir,False,ir,abr,subjuntivo,presente,3p,abran
abrir,False,ir,abr,subjuntivo,imperfecto,1s,abriera
abrir,False,ir,abr,subjuntivo,imperfecto,2s,abrieras
abrir,False,ir,abr,subjuntivo,imperfecto,3s,abriera
abrir,False,ir,abr,subjuntivo,imperfecto,1p,abriéramos
abrir,False,ir,abr,subjuntivo,imperfecto,2p,abrierais
abrir,False,ir,abr,subjuntivo,imperfecto,3p,abrieran
abrir,False,ir,abr,subjuntivo,futuro,1s,abriere
abrir,False,ir,abr,subjuntivo,futuro,2s,abrieres
abrir,False,ir,abr,subjuntivo,futuro,3s,abriere
abrir,False,ir,abr,subjuntivo,futuro,1p,abriéremos
abrir,False,ir,abr,subjuntivo,futuro,2p,abriereis
abrir,False,ir,abr,subjuntivo,futuro,3p,abrieren
abrir,False,ir,abr,subjuntivo,presente perfecto,1s,haya abierto
abrir,False,ir,abr,subjuntivo,presente perfecto,2s,hayas abierto
abrir,False,ir,abr,subjuntivo,presente perfecto,3s,haya abierto
abrir,False,ir,abr,subjuntivo,presente perfecto,1p,hayamos abierto
abrir,False,ir,abr,subjuntivo,presente perfecto,2p,hayáis abierto
abrir,False,ir,abr,subjuntivo,presente perfecto,3p,hayan abierto
abrir,False,ir,abr,subjuntivo,futuro perfecto,1s,hubiere abierto
abrir,False,ir,abr,subjuntivo,futuro perfecto,2s,hubieres abierto
abrir,False,ir,abr,subjuntivo,futuro perfecto,3s,hubiere abierto
abrir,False,ir,abr,subjuntivo,futuro perfecto,1p,hubiéremos abierto
abrir,False,ir,abr,subjuntivo,futuro perfecto,2p,hubiereis abierto
abrir,False,ir,abr,subjuntivo,futuro perfecto,3p,hubieren abierto
abrir,False,ir,abr,subjuntivo,pluscuamperfecto,1s,hubiera abierto
abrir,False,ir,abr,subjuntivo,pluscuamperfecto,2s,hubieras abierto
abrir,False,ir,abr,subjuntivo,pluscuamperfecto,3s,hubiera abierto
abrir,False,ir,abr,subjuntivo,pluscuamperfecto,1p,hubiéramos abierto
abrir,False,ir,abr,subjuntivo,pluscuamperfecto,2p,hubierais abierto
abrir,False,ir,abr,subjuntivo,pluscuamperfecto,3p,hubieran abierto
abrir,False,ir,abr,imperativo afirmativo,presente,1s,
abrir,False,ir,abr,imperativo afirmativo,presente,2s,abre
abrir,False,ir,abr,imperativo afirmativo,presente,3s,abrid
abrir,False,ir,abr,imperativo afirmativo,presente,1p,
abrir,False,ir,abr,imperativo afirmativo,presente,2p,abra
abrir,False,ir,abr,imperativo afirmativo,presente,3p,abran
abrir,False,ir,abr,imperativo negativo,presente,1s,
abrir,False,ir,abr,imperativo negativo,presente,2s,no abras
abrir,False,ir,abr,imperativo negativo,presente,3s,no abráis
abrir,False,ir,abr,imperativo negativo,presente,1p,
abrir,False,ir,abr,imperativo negativo,presente,2p,no abra
abrir,False,ir,abr,imperativo negativo,presente,3p,no abran
aburrir,False,ir,aburr,indicativo,presente,1s,aburro
aburrir,False,ir,aburr,indicativo,presente,2s,aburres
aburrir,False,ir,aburr,indicativo,presente,3s,aburre
aburrir,False,ir,aburr,indicativo,presente,1p,aburrimos
aburrir,False,ir,aburr,indicativo,presente,2p,aburrís
aburrir,False,ir,aburr,indicativo,presente,3p,aburren
aburrir,False,ir,aburr,indicativo,futuro,1s,aburriré
aburrir,False,ir,aburr,indicativo,futuro,2s,aburrirás
aburrir,False,ir,aburr,indicativo,futuro,3s,aburrirá
aburrir,False,ir,aburr,indicativo,futuro,1p,aburriremos
aburrir,False,ir,aburr,indicativo,futuro,2p,aburriréis
aburrir,False,ir,aburr,indicativo,futuro,3p,aburrirán
aburrir,False,ir,aburr,indicativo,imperfecto,1s,aburría
aburrir,False,ir,aburr,indicativo,imperfecto,2s,aburrías
aburrir,False,ir,aburr,indicativo,imperfecto,3s,aburría
aburrir,False,ir,aburr,indicativo,imperfecto,1p,aburríamos
aburrir,False,ir,aburr,indicativo,imperfecto,2p,aburríais
aburrir,False,ir,aburr,indicativo,imperfecto,3p,aburrían
aburrir,False,ir,aburr,indicativo,pretérito,1s,aburrí
aburrir,False,ir,aburr,indicativo,pretérito,2s,aburriste
aburrir,False,ir,aburr,indicativo,pretérito,3s,aburrió
aburrir,False,ir,aburr,indicativo,pretérito,1p,aburrimos
aburrir,False,ir,aburr,indicativo,pretérito,2p,aburristeis
aburrir,False,ir,aburr,indicativo,pretérito,3p,aburrieron
aburrir,False,ir,aburr,indicativo,condicional,1s,aburriría
aburrir,False,ir,aburr,indicativo,condicional,2s,aburrirías
aburrir,False,ir,aburr,indicativo,condicional,3s,aburriría
aburrir,False,ir,aburr,indicativo,condicional,1p,aburriríamos
aburrir,False,ir,aburr,indicativo,condicional,2p,aburriríais
aburrir,False,ir,aburr,indicativo,condicional,3p,aburrirían
aburrir,False,ir,aburr,indicativo,presente perfecto,1s,he aburrido
aburrir,False,ir,aburr,indicativo,presente perfecto,2s,has aburrido
aburrir,False,ir,aburr,indicativo,presente perfecto,3s,ha aburrido
aburrir,False,ir,aburr,indicativo,presente perfecto,1p,hemos aburrido
aburrir,False,ir,aburr,indicativo,presente perfecto,2p,habéis aburrido
aburrir,False,ir,aburr,indicativo,presente perfecto,3p,han aburrido
aburrir,False,ir,aburr,indicativo,futuro perfecto,1s,habré aburrido
aburrir,False,ir,aburr,indicativo,futuro perfecto,2s,habrás aburrido
aburrir,False,ir,aburr,indicativo,futuro perfecto,3s,habrá aburrido
aburrir,False,ir,aburr,indicativo,futuro perfecto,1p,habremos aburrido
aburrir,False,ir,aburr,indicativo,futuro perfecto,2p,habréis aburrido
aburrir,False,ir,aburr,indicativo,futuro perfecto,3p,habrán aburrido
aburrir,False,ir,aburr,indicativo,pluscuamperfecto,1s,había aburrido
aburrir,False,ir,aburr,indicativo,pluscuamperfecto,2s,habías aburrido
aburrir,False,ir,aburr,indicativo,pluscuamperfecto,3s,había aburrido
aburrir,False,ir,aburr,indicativo,pluscuamperfecto,1p,habíamos aburrido
aburrir,False,ir,aburr,indicativo,pluscuamperfecto,2p,habíais aburrido
aburrir,False,ir,aburr,indicativo,pluscuamperfecto,3p,habían aburrido
aburrir,False,ir,aburr,indicativo,condicional perfecto,1s,habría aburrido
aburrir,False,ir,aburr,indicativo,condicional perfecto,2s,habrías aburrido
aburrir,False,ir,aburr,indicativo,condicional perfecto,3s,habría aburrido
aburrir,False,ir,aburr,indicativo,condicional perfecto,1p,habríamos aburrido
aburrir,False,ir,aburr,indicativo,condicional perfecto,2p,habríais aburrido
aburrir,False,ir,aburr,indicativo,condicional perfecto,3p,habrían aburrido
aburrir,False,ir,aburr,subjuntivo,presente,1s,aburra
aburrir,False,ir,aburr,subjuntivo,presente,2s,aburras
aburrir,False,ir,aburr,subjuntivo,presente,3s,aburra
aburrir,False,ir,aburr,subjuntivo,presente,1p,aburramos
aburrir,False,ir,aburr,subjuntivo,presente,2p,aburráis
aburrir,False,ir,aburr,subjuntivo,presente,3p,aburran
aburrir,False,ir,aburr,subjuntivo,imperfecto,1s,aburriera
aburrir,False,ir,aburr,subjuntivo,imperfecto,2s,aburrieras
aburrir,False,ir,aburr,subjuntivo,imperfecto,3s,aburriera
aburrir,False,ir,aburr,subjuntivo,imperfecto,1p,aburriéramos
aburrir,False,ir,aburr,subjuntivo,imperfecto,2p,aburrierais
aburrir,False,ir,aburr,subjuntivo,imperfecto,3p,aburrieran
aburrir,False,ir,aburr,subjuntivo,futuro,1s,aburriere
aburrir,False,ir,aburr,subjuntivo,futuro,2s,aburrieres
aburrir,False,ir,aburr,subjuntivo,futuro,3s,aburriere
aburrir,False,ir,aburr,subjuntivo,futuro,1p,aburriéremos
aburrir,False,ir,aburr,subjuntivo,futuro,2p,aburriereis
aburrir,False,ir,aburr,subjuntivo,futuro,3p,aburrieren
aburrir,False,ir,aburr,subjuntivo,presente perfecto,1s,haya aburrido
aburrir,False,ir,aburr,subjuntivo,presente perfecto,2s,hayas aburrido
aburrir,False,ir,aburr,subjuntivo,presente perfecto,3s,haya aburrido
aburrir,False,ir,aburr,subjuntivo,presente perfecto,1p,hayamos aburrido
aburrir,False,ir,aburr,subjuntivo,presente perfecto,2p,hayáis aburrido
aburrir,False,ir,aburr,subjuntivo,presente perfecto,3p,hayan aburrido
aburrir,False,ir,aburr,subjuntivo,futuro perfecto,1s,hubiere aburrido
aburrir,False,ir,aburr,subjuntivo,futuro perfecto,2s,hubieres aburrido
aburrir,False,ir,aburr,subjuntivo,futuro perfecto,3s,hubiere aburrido
aburrir,False,ir,aburr,subjuntivo,futuro perfecto,1p,hubiéremos aburrido
aburrir,False,ir,aburr,subjuntivo,futuro perfecto,2p,hubiereis aburrido
aburrir,False,ir,aburr,subjuntivo,futuro perfecto,3p,hubieren aburrido
aburrir,False,ir,aburr,subjuntivo,pluscuamperfecto,1s,hubiera aburrido
aburrir,False,ir,aburr,subjuntivo,pluscuamperfecto,2s,hubieras aburrido
aburrir,False,ir,aburr,subjuntivo,pluscuamperfecto,3s,hubiera aburrido
aburrir,False,ir,aburr,subjuntivo,pluscuamperfecto,1p,hubiéramos aburrido
aburrir,False,ir,aburr,subjuntivo,pluscuamperfecto,2p,hubierais aburrido
aburrir,False,ir,aburr,subjuntivo,pluscuamperfecto,3p,hubieran aburrido
aburrir,False,ir,aburr,imperativo afirmativo,presente,1s,
aburrir,False,ir,aburr,imperativo afirmativo,presente,2s,aburre
aburrir,False,ir,aburr,imperativo afirmativo,presente,3s,aburrid
aburrir,False,ir,aburr,imperativo afirmativo,presente,1p,
aburrir,False,ir,aburr,imperativo afirmativo,presente,2p,aburra
aburrir,False,ir,aburr,imperativo afirmativo,presente,3p,aburran
aburrir,False,ir,aburr,imperativo negativo,presente,1s,
aburrir,False,ir,aburr,imperativo negativo,presente,2s,no aburras
aburrir,False,ir,aburr,imperativo negativo,presente,3s,no aburráis
aburrir,False,ir,aburr,imperativo negativo,presente,1p,
aburrir,False,ir,aburr,imperativo negativo,presente,2p,no aburra
aburrir,False,ir,aburr,imperativo negativo,presente,3p,no aburran
aburrirse,True,ir,aburr,indicativo,presente,1s,me aburro
aburrirse,True,ir,aburr,indicativo,presente,2s,te aburres
aburrirse,True,ir,aburr,indicativo,presente,3s,se aburre
aburrirse,True,ir,aburr,indicativo,presente,1p,nos aburrimos
aburrirse,True,ir,aburr,indicativo,presente,2p,os aburrís
aburrirse,True,ir,aburr,indicativo,presente,3p,se aburren
aburrirse,True,ir,aburr,indicativo,futuro,1s,me aburriré
aburrirse,True,ir,aburr,indicativo,futuro,2s,te aburrirás
aburrirse,True,ir,aburr,indicativo,futuro,3s,se aburrirá
aburrirse,True,ir,aburr,indicativo,futuro,1p,nos aburriremos
aburrirse,True,ir,aburr,indicativo,futuro,2p,os aburriréis
aburrirse,True,ir,aburr,indicativo,futuro,3p,se aburrirán
aburrirse,True,ir,aburr,indicativo,imperfecto,1s,me aburría
aburrirse,True,ir,aburr,indicativo,imperfecto,2s,te aburrías
aburrirse,True,ir,aburr,indicativo,imperfecto,3s,se aburría
aburrirse,True,ir,aburr,indicativo,imperfecto,1p,nos aburríamos
aburrirse,True,ir,aburr,indicativo,imperfecto,2p,os aburríais
aburrirse,True,ir,aburr,indicativo,imperfecto,3p,se aburrían
aburrirse,True,ir,aburr,indicativo,pretérito,1s,me aburrí
aburrirse,True,ir,aburr,indicativo,pretérito,2s,te aburriste
aburrirse,True,ir,aburr,indicativo,pretérito,3s,se aburrió
aburrirse,True,ir,aburr,indicativo,pretérito,1p,nos aburrimos
aburrirse,True,ir,aburr,indicativo,pretérito,2p,os aburristeis
aburrirse,True,ir,aburr,indicativo,pretérito,3p,se aburrieron
aburrirse,True,ir,aburr,indicativo,condicional,1s,me aburriría
aburrirse,True,ir,aburr,indicativo,condicional,2s,te aburrirías
aburrirse,True,ir,aburr,indicativo,condicional,3s,se aburriría
aburrirse,True,ir,aburr,indicativo,condicional,1p,nos aburriríamos
aburrirse,True,ir,aburr,indicativo,condicional,2p,os aburriríais
aburrirse,True,ir,aburr,indicativo,condicional,3p,se aburrirían
aburrirse,True,ir,aburr,indicativo,presente perfecto,1s,me he aburrido
aburrirse,True,ir,aburr,indicativo,presente perfecto,2s,te has aburrido
aburrirse,True,ir,aburr,indicativo,presente perfecto,3s,se ha aburrido
aburrirse,True,ir,aburr,indicativo,presente perfecto,1p,nos hemos aburrido
aburrirse,True,ir,aburr,indicativo,presente perfecto,2p,os habéis aburrido
aburrirse,True,ir,aburr,indicativo,presente perfecto,3p,se han aburrido
aburrirse,True,ir,aburr,indicativo,futuro perfecto,1s,me habré aburrido
aburrirse,True,ir,aburr,indicativo,futuro perfecto,2s,te habrás aburrido
aburrirse,True,ir,aburr,indicativo,futuro perfecto,3s,se habrá aburrido
aburrirse,True,ir,aburr,indicativo,futuro perfecto,1p,nos habremos aburrido
aburrirse,True,ir,aburr,indicativo,futuro perfecto,2p,os habréis aburrido
aburrirse,True,ir,aburr,indicativo,futuro perfecto,3p,se habrán aburrido
aburrirse,True,ir,aburr,indicativo,pluscuamperfecto,1s,me había aburrido
aburrirse,True,ir,aburr,indicativo,pluscuamperfecto,2s,te habías aburrido
aburrirse,True,ir,aburr,indicativo,pluscuamperfecto,3s,se había aburrido
aburrirse,True,ir,aburr,indicativo,pluscuamperfecto,1p,nos habíamos aburrido
aburrirse,True,ir,aburr,indicativo,pluscuamperfecto,2p,os habíais aburrido
aburrirse,True,ir,aburr,indicativo,pluscuamperfecto,3p,se habían aburrido
aburrirse,True,ir,aburr,indicativo,condicional perfecto,1s,me habría aburrido
aburrirse,True,ir,aburr,indicativo,condicional perfecto,2s,te habrías aburrido
aburrirse,True,ir,aburr,indicativo,condicional perfecto,3s,se habría aburrido
aburrirse,True,ir,aburr,indicativo,condicional perfecto,1p,nos habríamos aburrido
aburrirse,True,ir,aburr,indicativo,condicional perfecto,2p,os habríais aburrido
aburrirse,True,ir,aburr,indicativo,condicional perfecto,3p,se habrían aburrido
aburrirse,True,ir,aburr,subjuntivo,presente,1s,me aburra
aburrirse,True,ir,aburr,subjuntivo,presente,2s,te aburras
aburrirse,True,ir,aburr,subjuntivo,presente,3s,se aburra
aburrirse,True,ir,aburr,subjuntivo,presente,1p,nos aburramos
aburrirse,True,ir,aburr,subjuntivo,presente,2p,os aburráis
aburrirse,True,ir,aburr,subjuntivo,presente,3p,se aburran
aburrirse,True,ir,aburr,subjuntivo,imperfecto,1s,me aburriera
aburrirse,True,ir,aburr,subjuntivo,imperfecto,2s,te aburrieras
aburrirse,True,ir,aburr,subjuntivo,imperfecto,3s,se aburriera
aburrirse,True,ir,aburr,subjuntivo,imperfecto,1p,nos aburriéramos
aburrirse,True,ir,aburr,subjuntivo,imperfecto,2p,os aburrierais
aburrirse,True,ir,aburr,subjuntivo,imperfecto,3p,se aburrieran
aburrirse,True,ir,aburr,subjuntivo,futuro,1s,me aburriere
aburrirse,True,ir,aburr,subjuntivo,futuro,2s,te aburrieres
aburrirse,True,ir,aburr,subjuntivo,futuro,3s,se aburriere
aburrirse,True,ir,aburr,subjuntivo,futuro,1p,nos aburriéremos
aburrirse,True,ir,aburr,subjuntivo,futuro,2p,os aburriereis
aburrirse,True,ir,aburr,subjuntivo,futuro,3p,se aburrieren
aburrirse,True,ir,aburr,subjuntivo,presente perfecto,1s,me haya aburrido
aburrirse,True,ir,aburr,subjuntivo,presente perfecto,2s,te hayas aburrido
aburrirse,True,ir,aburr,subjuntivo,presente perfecto,3s,se haya aburrido
aburrirse,True,ir,aburr,subjuntivo,presente perfecto,1p,nos hayamos aburrido
aburrirse,True,ir,aburr,subjuntivo,presente perfecto,2p,os hayáis aburrido
aburrirse,True,ir,aburr,subjuntivo,presente perfecto,3p,se hayan aburrido
aburrirse,True,ir,aburr,subjuntivo,futuro perfecto,1s,me hubiere aburrido
aburrirse,True,ir,aburr,subjuntivo,futuro perfecto,2s,te hubieres aburrido
aburrirse,True,ir,aburr,subjuntivo,futuro perfecto,3s,se hubiere aburrido
aburrirse,True,ir,aburr,subjuntivo,futuro perfecto,1p,nos hubiéremos aburrido
aburrirse,True,ir,aburr,subjuntivo,futuro perfecto,2p,os hubiereis aburrido
aburrirse,True,ir,aburr,subjuntivo,futuro perfecto,3p,se hubieren aburrido
aburrirse,True,ir,aburr,subjuntivo,pluscuamperfecto,1s,me hubiera aburrido
aburrirse,True,ir,aburr,subjuntivo,pluscuamperfecto,2s,te hubieras aburrido
aburrirse,True,ir,aburr,subjuntivo,pluscuamperfecto,3s,se hubiera aburrido
aburrirse,True,ir,aburr,subjuntivo,pluscuamperfecto,1p,nos hubiéramos aburrido
aburrirse,True,ir,aburr,subjuntivo,pluscuamperfecto,2p,os hubierais aburrido
